user_id,11,14,27,32,36,41,55,60,64,88
11,1.0,0.0,0.496551724137931,0.6753140707085995,0.44137931034482764,0.0,0.0,0.38357064118830736,0.6753140707085995,0.3676400612705962
14,0.0,1.0,0.4474523550157656,0.0,0.4474523550157656,0.7039860740307171,0.5321520841901914,0.0,0.0,0.0
27,0.496551724137931,0.4474523550157656,1.0,0.31779485680404684,0.0,0.4135950689294206,0.0,0.0,0.31779485680404684,0.0
32,0.6753140707085995,0.0,0.31779485680404684,1.0,0.31779485680404684,0.23529093737365855,0.0,0.5216589501423834,0.8192090395480227,0.4999932419190244
36,0.44137931034482764,0.4474523550157656,0.0,0.31779485680404684,1.0,0.4652944525455982,0.0,0.38357064118830736,0.31779485680404684,0.3676400612705962
41,0.0,0.7039860740307171,0.4135950689294206,0.23529093737365855,0.4652944525455982,1.0,0.0,0.0,0.23529093737365855,0.0
55,0.0,0.5321520841901914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,0.38357064118830736,0.0,0.0,0.5216589501423834,0.38357064118830736,0.0,0.0,1.0000000000000002,0.27617238536949706,0.6789146042562411
64,0.6753140707085995,0.0,0.31779485680404684,0.8192090395480227,0.31779485680404684,0.23529093737365855,0.0,0.27617238536949706,1.0000000000000002,0.4999932419190244
88,0.3676400612705962,0.0,0.0,0.4999932419190244,0.3676400612705962,0.0,0.0,0.6789146042562411,0.4999932419190244,1.0
