user_id,11,14,27,32,36,41,55,60,64,88
11,1.0,-0.3259331777156101,0.3712316968130922,0.5682671719724203,0.3023255813953488,-0.32587722380412276,-0.16630739341706224,0.18572580126025345,0.5682671719724202,0.164855536747968
14,-0.3259331777156101,1.0,0.271365179636526,-0.651063830499062,0.27136517963652607,0.5776785889598006,0.45226701686664533,-0.4276686017238498,-0.651063830499062,-0.4266944122998527
27,0.3712316968130922,0.271365179636526,1.0,0.004178435088032492,-0.24892334194659776,0.22619713181697937,-0.16630739341706224,-0.3266212366990665,0.004178435088032513,-0.3258772238041228
32,0.5682671719724203,-0.651063830499062,0.004178435088032492,1.0,0.004178435088032492,-0.254181280746328,-0.33220529851337466,0.22783558086710676,0.6396396396396397,0.19218584641795536
36,0.3023255813953488,0.27136517963652607,-0.24892334194659776,0.004178435088032492,1.0,0.2952064262696171,-0.16630739341706224,0.18572580126025345,0.004178435088032513,0.164855536747968
41,-0.32587722380412276,0.5776785889598006,0.22619713181697937,-0.254181280746328,0.2952064262696171,1.0,-0.21772081011381836,-0.427595182591577,-0.25418128074632795,-0.42662116040955633
55,-0.16630739341706224,0.45226701686664533,-0.16630739341706224,-0.33220529851337466,-0.16630739341706224,-0.21772081011381836,1.0,-0.2182178902359923,-0.33220529851337466,-0.21772081011381836
60,0.18572580126025345,-0.4276686017238498,-0.3266212366990665,0.22783558086710676,0.18572580126025345,-0.427595182591577,-0.2182178902359923,1.0,-0.18641092980035995,0.5416205646159974
64,0.5682671719724202,-0.651063830499062,0.004178435088032513,0.6396396396396397,0.004178435088032513,-0.25418128074632795,-0.33220529851337466,-0.18641092980035995,1.0,0.19218584641795539
88,0.164855536747968,-0.4266944122998527,-0.3258772238041228,0.19218584641795536,0.164855536747968,-0.42662116040955633,-0.21772081011381836,0.5416205646159974,0.19218584641795539,1.0
